id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
212,Kyle,Brown,CC,838358801.0,2015-04-30,2023-03-31,PREMIUM,705.0,Bradfordhaven,Georgia,ACTIVO,OFICINA
213,John,Malone,CC,799224120.0,2016-07-27,2023-09-16,,717.0,Nicholsfurt,Minnesota,ACTIVO,OFICINA
214,Mikayla,Robertson,CC,303257967.0,1986-03-04,2023-10-25,ESTANDAR,827.0,Christopherburgh,Massachusetts,INACTIVO,APP
215,Raymond,Hicks,CC,574005508.0,1991-11-10,2023-11-29,PREMIUM,800.0,Lake Margaretchester,Nevada,ACTIVO,APP
216,Sheri,Davis,CC,806948505.0,1981-02-15,2023-09-06,BASICO,568.0,North Dylan,Virginia,INACTIVO,
217,Tom,Dyer,CE,299316893.0,,2023-06-22,ESTANDAR,746.0,Frankstad,Colorado,INACTIVO,WEB
218,David,Dunn,CC,374361525.0,1993-09-01,2023-12-23,ESTANDAR,611.0,South Jessicaberg,Ohio,INACTIVO,WEB
219,Justin,Hill,CE,389432914.0,1996-04-24,2023-02-16,ESTANDAR,636.0,New Cindyfurt,Colorado,,OFICINA
220,Taylor,Johnson,CC,500615196.0,1992-04-17,2023-07-16,ELITE,540.0,Port Cheryl,Texas,INACTIVO,OFICINA
221,Ashley,Holland,,538294617.0,1972-01-24,2023-02-03,ELITE,480.0,Lake Tracy,Arizona,ACTIVO,
222,Jamie,,CC,165735271.0,2001-08-30,2023-09-11,BASICO,646.0,Port Carrie,Massachusetts,ACTIVO,WEB
223,,Campbell,CE,354339962.0,,2023-09-05,ELITE,554.0,North Kristy,Delaware,INACTIVO,WEB
224,Jeffrey,Rivers,,539663289.0,1983-12-23,2023-02-11,PREMIUM,742.0,Amandaborough,Georgia,INACTIVO,APP
225,Jeffrey,Mccormick,CE,163317241.0,2011-08-04,2023-10-16,ESTANDAR,621.0,Port Jamieside,Kansas,INACTIVO,
226,David,,CE,107605502.0,2006-09-30,2023-05-03,,680.0,West Fernandoport,Wyoming,INACTIVO,OFICINA
227,Jasmine,Montgomery,CC,527691595.0,2000-09-02,2023-01-27,PREMIUM,786.0,New Andrew,Georgia,INACTIVO,APP
228,Gregory,Lee,CE,771017857.0,2000-05-26,2023-02-28,ESTANDAR,501.0,Duncanberg,Nebraska,INACTIVO,WEB
229,John,Hammond,CC,168840394.0,1995-10-14,2023-05-27,PREMIUM,577.0,Port Jacqueline,Oregon,ACTIVO,WEB
230,Miguel,Coleman,CC,240991057.0,,2023-04-25,ELITE,668.0,Lynnstad,Kentucky,ACTIVO,WEB
231,Andrea,Wilson,CE,645401420.0,1980-02-03,2023-07-18,PREMIUM,681.0,West Harold,Mississippi,INACTIVO,OFICINA
232,Andrew,Soto,CE,575314660.0,1997-01-08,2023-05-08,ELITE,760.0,Wheelertown,Alabama,ACTIVO,APP
233,Matthew,Perez,CE,543296725.0,1983-07-16,2023-06-02,PREMIUM,,Michaelport,North Carolina,ACTIVO,APP
234,Tina,Reyes,CE,937168075.0,2012-03-11,2023-09-28,BASICO,659.0,Weaverberg,Wyoming,ACTIVO,WEB
235,,Cherry,CE,,2012-05-11,2023-12-05,ELITE,680.0,Weaverview,Minnesota,ACTIVO,OFICINA
236,Melissa,Rodriguez,CE,145316734.0,1996-07-01,2023-03-24,ELITE,683.0,New Sandra,Oklahoma,,APP
237,Paige,Doyle,CE,886469860.0,1993-08-21,2023-01-23,ESTANDAR,503.0,Staceyhaven,Maine,INACTIVO,OFICINA
238,Steven,Hansen,CE,718862470.0,1993-03-03,2023-01-11,ELITE,634.0,Michellebury,Louisiana,INACTIVO,WEB
239,Christopher,Nelson,CC,884118041.0,2008-01-10,2023-07-06,ESTANDAR,674.0,New Sheila,Iowa,ACTIVO,WEB
240,Tiffany,Vargas,CE,533585113.0,2015-10-19,2023-04-26,ELITE,695.0,North Jacob,Utah,ACTIVO,APP
241,Timothy,Garner,CE,424979799.0,2014-05-13,,ELITE,557.0,Hopkinshaven,Oklahoma,INACTIVO,WEB
242,Kristin,Monroe,CC,511710667.0,1978-06-09,2023-04-13,ELITE,523.0,New Jerryberg,Maryland,INACTIVO,APP
243,Cody,James,CE,641661199.0,1995-11-15,2023-08-31,,626.0,Hallport,Florida,ACTIVO,WEB
244,Natasha,Dunn,CC,251248022.0,2012-11-13,2023-01-07,ESTANDAR,846.0,Lake Nicole,Michigan,INACTIVO,APP
245,Tiffany,Combs,CC,450991271.0,1976-04-10,2023-12-28,BASICO,568.0,Lake Samanthaport,Missouri,INACTIVO,WEB
246,Austin,,CE,170210747.0,1974-03-13,2023-06-21,PREMIUM,767.0,Clarkburgh,Hawaii,ACTIVO,WEB
247,Matthew,Rose,CC,323502664.0,,2023-09-13,ELITE,808.0,Dannyland,Iowa,ACTIVO,OFICINA
248,Michele,Smith,CC,771803935.0,2013-11-06,2023-09-04,ELITE,654.0,West Lisastad,Washington,INACTIVO,OFICINA
249,Dustin,Lee,CC,789744654.0,1983-08-29,2023-07-11,BASICO,582.0,New Josemouth,Texas,ACTIVO,WEB
250,John,Woods,CC,,1987-05-16,2023-04-24,ESTANDAR,701.0,Thompsonview,Massachusetts,ACTIVO,APP
251,Michele,Wong,,260376204.0,1993-01-30,2023-01-23,PREMIUM,669.0,New Darlene,Texas,ACTIVO,WEB
252,Donald,Cooley,CC,738588420.0,,2023-12-24,BASICO,564.0,East Davidbury,Mississippi,ACTIVO,OFICINA
253,Mary,Johnson,CE,924442314.0,1994-12-07,2023-11-10,BASICO,584.0,West Charles,Georgia,,APP
254,Erika,Juarez,CC,741019209.0,1973-12-09,2023-10-03,BASICO,,Lake Jessica,California,ACTIVO,WEB
255,Danielle,Lewis,CC,630451276.0,2010-07-29,2023-05-16,BASICO,743.0,Youngland,New Mexico,INACTIVO,WEB
256,Adam,Anderson,,192558504.0,1996-06-05,2023-12-23,ELITE,617.0,East Timothyfurt,Alabama,ACTIVO,OFICINA
257,Marc,Richardson,CC,663877556.0,1987-06-30,2023-07-14,PREMIUM,643.0,New Victoriamouth,Washington,ACTIVO,APP
258,Larry,Bartlett,CE,384391789.0,1978-06-07,2023-09-15,ELITE,716.0,,Maryland,ACTIVO,APP
259,Rachel,Wall,CE,356373937.0,1987-03-28,2023-10-05,BASICO,632.0,Yorkbury,Illinois,,APP
260,Dawn,Martinez,CC,507896718.0,2007-07-09,2023-03-11,PREMIUM,620.0,Carterside,Rhode Island,ACTIVO,WEB
261,Roberto,Mcdowell,CC,966702697.0,1993-06-07,2023-12-25,BASICO,574.0,Port Elizabethtown,Washington,ACTIVO,OFICINA
262,Taylor,Ramirez,,782154622.0,1980-03-30,2023-12-26,ESTANDAR,572.0,New Angela,West Virginia,ACTIVO,
263,Virginia,White,CC,829089798.0,2008-01-03,2023-02-05,BASICO,850.0,North Davidfurt,Vermont,,OFICINA
264,Susan,Higgins,CC,144667943.0,2015-02-03,2023-04-18,BASICO,,New Terrencechester,California,INACTIVO,OFICINA
265,Nicole,Bradshaw,CC,754437275.0,2012-03-15,2023-01-24,ESTANDAR,786.0,Jonathanshire,Ohio,INACTIVO,APP
266,,Finley,CE,857625247.0,2009-03-26,2023-05-20,ELITE,818.0,New Timothy,South Dakota,INACTIVO,WEB
267,Stephanie,Wang,CE,306187874.0,2014-11-08,2023-01-22,PREMIUM,631.0,South Danstad,Ohio,INACTIVO,APP
268,Jessica,Lutz,CE,,1992-10-15,2023-12-05,BASICO,686.0,Jenniferhaven,Vermont,INACTIVO,OFICINA
269,Julie,Winters,CC,638924174.0,1990-10-11,2023-11-25,BASICO,660.0,,Texas,ACTIVO,OFICINA
270,Matthew,Wheeler,CC,890466287.0,1972-06-22,2023-07-23,ESTANDAR,488.0,Leachtown,,ACTIVO,APP
271,Taylor,Obrien,CE,765108195.0,2001-11-22,2023-08-12,PREMIUM,494.0,Howardburgh,Kansas,ACTIVO,APP
272,Darrell,Gordon,CE,127707220.0,1997-04-04,2023-08-11,ESTANDAR,654.0,Jonville,Nebraska,ACTIVO,OFICINA
273,,Kelly,CE,628280261.0,1977-09-05,2023-03-22,BASICO,607.0,Newmanport,South Carolina,,WEB
274,Christopher,Howard,CE,997807235.0,2018-03-20,2023-11-26,,839.0,Cartertown,North Dakota,INACTIVO,APP
275,Steven,Saunders,CC,940932971.0,1973-07-08,2023-07-10,ELITE,626.0,Katelynton,Nevada,INACTIVO,WEB
276,Alex,Williams,CE,600887577.0,1971-11-21,,PREMIUM,845.0,New Justin,Louisiana,INACTIVO,OFICINA
277,Brenda,Coleman,CC,934120636.0,1983-02-04,,BASICO,602.0,Amymouth,Texas,ACTIVO,APP
278,Mary,White,CE,273232548.0,1982-05-05,2023-10-09,ESTANDAR,841.0,Kimborough,Missouri,ACTIVO,APP
279,,Everett,CC,427148764.0,1975-06-20,2023-01-11,BASICO,700.0,Cooketown,Alabama,ACTIVO,OFICINA
280,Edward,Fox,CE,960182356.0,2016-01-13,2023-10-03,,706.0,Russellfurt,Wyoming,INACTIVO,APP
281,Brittany,Vasquez,CE,110867948.0,1993-08-19,2023-02-25,ESTANDAR,598.0,Myershaven,,INACTIVO,APP
282,Karen,Wagner,CE,735476204.0,1982-05-05,2023-06-22,PREMIUM,707.0,Port Anthony,Kansas,ACTIVO,WEB
283,Erik,Parsons,CE,928195824.0,1971-06-12,2023-10-30,ESTANDAR,819.0,Masonborough,California,ACTIVO,APP
284,William,,CC,517768934.0,1978-03-16,2023-07-23,PREMIUM,635.0,West Debbie,Alaska,,WEB
285,Alexandra,Peterson,CE,998066343.0,1979-06-30,,ELITE,616.0,Jasonfurt,Maine,INACTIVO,APP
286,Michael,Fox,CC,984787660.0,2018-08-02,2023-09-05,PREMIUM,625.0,Garciafurt,Oklahoma,INACTIVO,APP
287,Marissa,Santos,CC,659862422.0,2010-06-12,2023-11-10,PREMIUM,812.0,,Michigan,ACTIVO,OFICINA
288,Maria,Moreno,CC,967994234.0,1971-12-05,2023-09-23,PREMIUM,735.0,South Annview,Florida,INACTIVO,OFICINA
289,Greg,Freeman,CC,974175631.0,1971-10-25,2023-01-22,ELITE,794.0,North James,Delaware,ACTIVO,APP
290,Sarah,Lambert,,494560477.0,1994-12-15,2023-11-23,PREMIUM,681.0,Johnathanville,Wyoming,ACTIVO,WEB
291,William,Mitchell,CC,181866940.0,1987-02-17,2023-01-24,ESTANDAR,653.0,Gregoryfurt,New Mexico,ACTIVO,OFICINA
292,Amanda,Andrews,CC,853791043.0,1992-11-28,2023-07-13,ESTANDAR,692.0,,Michigan,INACTIVO,OFICINA
293,Timothy,Reese,CC,480572263.0,2006-11-08,2023-04-06,PREMIUM,757.0,North Rodneyview,Connecticut,,OFICINA
294,Jeffrey,Powell,CE,380959311.0,1984-07-03,2023-09-20,ESTANDAR,625.0,New Robert,Connecticut,INACTIVO,
295,Karen,Perez,CE,351558558.0,1993-06-22,2023-03-13,PREMIUM,,Johnsonborough,Maine,INACTIVO,
296,Lorraine,Winters,CE,190233652.0,2012-08-30,2023-08-31,ELITE,686.0,North Michelle,Wyoming,INACTIVO,WEB
297,Alicia,White,CE,391648361.0,1984-09-22,2023-02-07,ESTANDAR,409.0,Julieside,South Carolina,ACTIVO,APP
298,Richard,Holt,CC,247881368.0,2006-12-18,2023-03-30,PREMIUM,738.0,Charlesside,Alabama,ACTIVO,
299,Virginia,Yates,CC,137697835.0,1970-11-02,2023-01-28,BASICO,522.0,Chavezberg,Illinois,,WEB
300,Kelly,Wolfe,CE,941064331.0,1982-11-11,2023-04-02,ELITE,735.0,Lake Annaside,Nevada,INACTIVO,WEB
301,Kathryn,David,CC,667506521.0,1989-10-10,2023-02-23,BASICO,740.0,Richmondbury,New Hampshire,ACTIVO,APP
302,Angel,Rios,CC,386282084.0,1991-09-21,2023-06-08,PREMIUM,682.0,Lake Mandyside,Illinois,INACTIVO,WEB
303,Ryan,Walton,CC,,2018-11-14,2023-08-16,ESTANDAR,704.0,South Sarah,Oregon,INACTIVO,WEB
304,Audrey,Hernandez,CE,680846575.0,2001-05-21,2023-02-10,,759.0,Raymondbury,Minnesota,INACTIVO,OFICINA
305,Cathy,Moore,CE,260618848.0,,2023-02-06,ESTANDAR,600.0,West Richardburgh,Arizona,INACTIVO,OFICINA
306,Michael,Gomez,CC,472401883.0,2005-04-28,2023-05-05,PREMIUM,729.0,Port John,South Carolina,ACTIVO,OFICINA
307,Danny,Baker,CE,123043592.0,1989-01-01,2023-06-28,PREMIUM,766.0,Leonardbury,Hawaii,INACTIVO,WEB
308,Melissa,Parker,CE,264768267.0,2013-11-13,,ESTANDAR,826.0,New Lisaport,Mississippi,ACTIVO,OFICINA
309,Benjamin,,CE,,1992-03-01,2023-02-06,ESTANDAR,539.0,Hobbshaven,,INACTIVO,APP
310,Kathleen,Turner,CE,801066165.0,1999-09-08,2023-04-11,PREMIUM,690.0,East Jenny,Utah,INACTIVO,OFICINA
311,John,,CE,677915635.0,1982-06-11,2023-01-31,BASICO,,,Maine,ACTIVO,OFICINA
312,Gary,Stone,CC,692588469.0,1986-08-19,2023-07-09,ELITE,549.0,Matthewland,,ACTIVO,WEB
313,Evelyn,Hernandez,CE,620491291.0,1988-10-03,2023-05-26,,685.0,Whiteheadton,New Hampshire,INACTIVO,OFICINA
314,Deborah,Garcia,CC,441732663.0,1972-01-21,2023-03-31,BASICO,,Michaelland,Idaho,ACTIVO,APP
315,Nicholas,Bell,CC,618602850.0,1974-06-06,2023-01-06,BASICO,764.0,South Cherylburgh,Wyoming,ACTIVO,OFICINA
316,Jerome,Alvarado,CE,674218436.0,1976-12-05,2023-05-19,BASICO,615.0,Taylorview,Florida,ACTIVO,OFICINA
317,Dawn,Nelson,CC,896263277.0,1979-02-16,2023-04-05,ESTANDAR,636.0,Stevenburgh,Rhode Island,INACTIVO,APP
318,Thomas,Duke,CC,902864353.0,1989-10-22,2023-04-29,BASICO,671.0,East Johnfurt,South Carolina,INACTIVO,APP
319,Susan,Lee,CC,106113100.0,1971-05-27,2023-04-30,ELITE,563.0,Mcdowellshire,Mississippi,INACTIVO,OFICINA
320,Benjamin,Warner,CE,938695526.0,2009-10-29,2023-05-03,ESTANDAR,577.0,West Patrick,Oregon,INACTIVO,WEB
321,Kimberly,Wagner,CE,921774953.0,1983-12-01,2023-10-12,BASICO,761.0,New Johnside,Alaska,ACTIVO,APP
322,Brendan,Smith,CC,858565231.0,2015-07-20,2023-06-28,ESTANDAR,595.0,West Sarahshire,Nevada,INACTIVO,APP
323,Sarah,Manning,CE,370852665.0,1994-02-24,2023-11-21,BASICO,768.0,West Jamieside,Idaho,INACTIVO,WEB
324,Sarah,Tanner,CE,587066189.0,1979-07-09,2023-01-07,BASICO,710.0,East Nicole,Connecticut,INACTIVO,APP
325,Donald,Petersen,CE,526187850.0,1995-02-17,2023-11-08,ELITE,495.0,Danieltown,Oklahoma,ACTIVO,APP
326,David,Williams,CE,908231977.0,1974-09-22,2023-05-07,ESTANDAR,703.0,Ronaldfurt,Iowa,ACTIVO,WEB
327,Hannah,Hansen,CC,867271333.0,2007-09-09,2023-03-18,,702.0,Hernandezport,Wyoming,INACTIVO,OFICINA
328,Dennis,Watson,CC,209808451.0,1974-08-29,2023-08-22,PREMIUM,692.0,Carltown,New Mexico,ACTIVO,WEB
329,Charles,White,CE,651912628.0,1993-04-06,2023-11-14,BASICO,635.0,Jonesbury,Kentucky,ACTIVO,OFICINA
330,David,Kane,CE,,2003-08-06,2023-03-15,BASICO,555.0,East Morgan,Louisiana,INACTIVO,APP
331,Melissa,Mcclain,CC,962465591.0,1998-09-03,2023-09-28,ELITE,784.0,,Illinois,ACTIVO,APP
332,Carl,Valentine,CC,647470440.0,1977-09-08,2023-11-05,ELITE,639.0,Ashleyberg,Kansas,,OFICINA
333,Miguel,Ingram,CE,165782983.0,2012-11-10,2023-04-30,ESTANDAR,561.0,South Coltonton,Oregon,INACTIVO,WEB
334,Miranda,Vaughan,CC,845884772.0,2000-05-01,2023-02-04,ELITE,695.0,West Deborah,Tennessee,INACTIVO,APP
335,Angela,Hartman,CE,870532095.0,,2023-07-26,ESTANDAR,575.0,Johntown,Wisconsin,ACTIVO,WEB
336,Jessica,Peterson,CE,979619657.0,2017-08-30,2023-09-27,BASICO,555.0,Scottview,California,INACTIVO,OFICINA
337,Michelle,Martin,CC,239376298.0,1993-10-25,2023-04-03,BASICO,612.0,East Benjaminville,Arkansas,ACTIVO,OFICINA
338,Patrick,Dillon,CC,306150008.0,1983-04-19,2023-06-26,ESTANDAR,583.0,South Andreville,South Carolina,ACTIVO,OFICINA
339,Erica,Norris,CE,359017102.0,1988-05-30,2023-10-01,ELITE,558.0,Zunigaburgh,Pennsylvania,INACTIVO,WEB
340,Andrew,Long,CE,373995524.0,1995-04-25,2023-06-28,ELITE,730.0,Christopherland,Kansas,ACTIVO,
341,Carrie,,CC,,1999-10-02,2023-05-09,ESTANDAR,638.0,Michaeltown,Vermont,ACTIVO,OFICINA
342,,Hicks,CE,689368914.0,,2023-05-05,BASICO,775.0,Darrylmouth,South Dakota,ACTIVO,APP
343,Donna,Perez,CC,240726578.0,1982-07-24,2023-01-27,ESTANDAR,564.0,Hodgeport,Kansas,INACTIVO,OFICINA
344,Laura,Vaughn,CE,973974281.0,1983-06-24,,ELITE,477.0,New Mathewhaven,Virginia,ACTIVO,APP
345,Courtney,Hawkins,CC,334034571.0,1983-10-26,2023-03-01,ESTANDAR,664.0,Davidshire,Montana,ACTIVO,APP
346,Raymond,Kim,CC,978552053.0,1989-09-21,2023-08-07,BASICO,835.0,Lake Natasha,Missouri,,APP
347,Charlotte,Martin,CC,823794782.0,2012-03-04,2023-08-05,PREMIUM,703.0,North Katherinemouth,South Dakota,INACTIVO,WEB
348,Sherry,Anderson,CE,713224337.0,1996-11-28,2023-06-18,ESTANDAR,850.0,East Kristinmouth,California,INACTIVO,APP
349,April,Arnold,CE,301831247.0,2013-04-02,2023-05-29,PREMIUM,683.0,Samanthaborough,North Carolina,INACTIVO,APP
350,Kimberly,Avery,CC,481448995.0,1970-02-08,2023-09-27,ESTANDAR,673.0,Swansonborough,Iowa,ACTIVO,OFICINA
351,Samantha,Smith,CE,766357974.0,1987-02-26,2023-04-26,ELITE,434.0,Sharonberg,Oklahoma,INACTIVO,APP
352,Lauren,Richards,CC,646327499.0,1988-01-25,2023-09-02,ELITE,692.0,North Matthew,Pennsylvania,INACTIVO,APP
353,Lori,Butler,CC,322651811.0,1976-08-12,2023-05-28,PREMIUM,666.0,Nathanfurt,Delaware,ACTIVO,OFICINA
354,Michelle,Davis,CE,,2016-12-07,2023-04-02,ESTANDAR,609.0,Jonathanburgh,Kentucky,INACTIVO,WEB
355,Kenneth,Anderson,CE,892554434.0,2016-12-13,2023-03-26,ELITE,636.0,South Sarahland,North Carolina,ACTIVO,APP
356,Michelle,Washington,CC,702930696.0,2009-03-03,2023-03-28,PREMIUM,643.0,Jessicatown,Utah,ACTIVO,WEB
357,Scott,Allen,CE,613393212.0,2009-11-29,2023-04-30,PREMIUM,632.0,Lake Cliffordfurt,Colorado,ACTIVO,OFICINA
358,Phillip,Farley,CE,531662388.0,2002-07-17,2023-12-06,ESTANDAR,850.0,Lake Aimeemouth,New Mexico,ACTIVO,WEB
359,Samantha,Phillips,CC,875918225.0,2001-02-24,2023-01-24,ELITE,612.0,Bergmouth,Massachusetts,ACTIVO,APP
360,Elizabeth,Davenport,CC,949055650.0,2000-04-11,2023-03-30,PREMIUM,666.0,Davisfurt,Colorado,INACTIVO,WEB
361,Mark,Hoover,CE,282851069.0,1990-05-19,2023-02-06,BASICO,609.0,West Kimberly,Ohio,ACTIVO,WEB
362,Raymond,Mitchell,CC,759650168.0,2018-06-19,2023-12-08,BASICO,728.0,Aaronland,Maine,ACTIVO,OFICINA
363,Stacy,Villarreal,CC,427364598.0,2016-10-10,2023-09-28,ELITE,667.0,New Edward,Wisconsin,ACTIVO,OFICINA
364,Stephanie,Hubbard,CE,203031009.0,1982-01-01,2023-01-12,ELITE,622.0,Jillianton,Alabama,ACTIVO,OFICINA
365,Shannon,Whitaker,CC,126595432.0,1974-05-13,2023-04-05,BASICO,457.0,,Texas,ACTIVO,OFICINA
366,Edward,Hill,CC,499673293.0,,2023-01-31,PREMIUM,674.0,Davismouth,Kentucky,ACTIVO,OFICINA
367,Logan,Goodwin,CE,717423619.0,1989-03-28,2023-12-16,ESTANDAR,619.0,North Carrie,Minnesota,ACTIVO,OFICINA
368,Andrew,Zavala,CE,564764328.0,1977-02-25,2023-08-21,PREMIUM,643.0,Michaelview,Delaware,,OFICINA
369,,Kim,CC,672710142.0,2001-01-07,2023-12-06,ELITE,531.0,,New York,INACTIVO,OFICINA
370,Cheryl,Edwards,,935686828.0,1975-03-24,2023-11-24,ELITE,793.0,Rachelview,New Hampshire,INACTIVO,WEB
371,Angela,Roberson,CE,279072027.0,1989-01-15,2023-10-27,ESTANDAR,735.0,East Jamie,Arkansas,ACTIVO,OFICINA
372,Alfred,Lee,CE,848653903.0,2011-07-30,2023-10-13,PREMIUM,793.0,North Jeffrey,Kansas,INACTIVO,WEB
373,Nathan,Schwartz,CE,351075147.0,2012-06-05,2023-02-04,ESTANDAR,764.0,Anthonychester,,INACTIVO,APP
374,Carly,Ramos,CE,314445124.0,1978-01-07,2023-01-21,PREMIUM,709.0,Johnstad,North Carolina,ACTIVO,OFICINA
375,Nicole,Jones,CC,268551265.0,,2023-04-21,PREMIUM,535.0,Rachelbury,Texas,INACTIVO,APP
376,Patrick,Young,CE,612622080.0,1991-01-12,2023-11-15,BASICO,834.0,North Michaelland,Utah,ACTIVO,OFICINA
377,,Spencer,CE,821640614.0,1981-04-20,2023-12-14,PREMIUM,557.0,Anthonyview,Vermont,ACTIVO,
378,Martha,Mack,CC,803269727.0,1983-08-04,2023-05-25,ELITE,623.0,East John,Pennsylvania,ACTIVO,WEB
379,Nicole,Ortiz,CE,,2002-03-15,2023-01-12,ELITE,720.0,Edwardsborough,Oregon,ACTIVO,OFICINA
380,Tracy,Leonard,CC,607830032.0,2007-02-10,2023-09-01,ELITE,725.0,Burgessbury,Massachusetts,INACTIVO,WEB
381,Jessica,Juarez,CE,744172143.0,1995-08-15,2023-05-26,BASICO,707.0,Ayalaburgh,,ACTIVO,APP
382,Allen,Stephens,CE,975938042.0,1972-09-14,2023-08-27,ESTANDAR,609.0,Kimberlyview,Texas,INACTIVO,WEB
383,Richard,Reed,CE,346496090.0,1975-05-20,2023-04-02,ELITE,589.0,Hollyborough,Kentucky,INACTIVO,OFICINA
384,Samantha,Wallace,CC,596374615.0,1990-01-12,2023-11-12,ELITE,850.0,Omartown,Minnesota,ACTIVO,WEB
385,Chris,Wiggins,CC,,2008-06-16,2023-11-19,,646.0,Michaelland,,INACTIVO,WEB
386,John,Rojas,CE,431640493.0,1972-05-18,2023-04-25,BASICO,633.0,Annettestad,Oregon,ACTIVO,APP
387,Robert,Nguyen,CC,677000617.0,2017-12-13,2023-01-15,PREMIUM,578.0,Port Amber,Colorado,ACTIVO,APP
388,Bethany,Fisher,CC,,1981-12-27,2023-09-29,ESTANDAR,674.0,Johnsonburgh,Oregon,ACTIVO,OFICINA
389,Kevin,Shaw,CC,,2012-05-03,2023-01-22,PREMIUM,669.0,Lake Cheyenne,Maine,INACTIVO,APP
390,Jessica,Bell,CC,171556185.0,2006-04-08,2023-04-28,PREMIUM,648.0,East Eric,New Jersey,ACTIVO,WEB
391,Kenneth,Morris,CC,,,2023-04-05,PREMIUM,688.0,Hickmanmouth,Louisiana,INACTIVO,APP
392,Hannah,Guerrero,CC,482014909.0,2011-07-14,2023-09-14,ESTANDAR,826.0,Kurtmouth,Michigan,INACTIVO,OFICINA
393,Molly,Baker,CE,807549477.0,1987-06-26,2023-11-27,,590.0,Lake Kerrishire,Oklahoma,ACTIVO,APP
394,Amy,Stevens,CE,296109206.0,1992-07-06,2023-09-19,PREMIUM,654.0,Lake Melindaport,Maryland,ACTIVO,OFICINA
395,Mark,Jones,CC,827286933.0,2016-10-13,2023-03-28,BASICO,585.0,New Kevintown,Tennessee,INACTIVO,
396,Brittany,Miller,CE,432786819.0,1985-01-02,2023-11-14,BASICO,679.0,West Jason,Louisiana,INACTIVO,WEB
397,Scott,Callahan,CE,963707568.0,,2023-02-27,BASICO,593.0,Courtneyhaven,South Carolina,ACTIVO,WEB
398,Amy,Johnson,CE,238786874.0,1984-09-06,2023-08-18,ELITE,597.0,West Ericside,Utah,ACTIVO,WEB
399,Todd,Hill,CE,790336712.0,1972-08-08,2023-04-18,PREMIUM,504.0,North Laura,Utah,ACTIVO,OFICINA
400,Brooke,,CC,466347075.0,1992-08-03,2023-01-19,ELITE,659.0,South William,Colorado,ACTIVO,APP
401,Tiffany,Greene,CE,,1977-09-19,2023-12-31,BASICO,692.0,Gomeztown,Indiana,ACTIVO,APP
402,Courtney,Bryan,CE,127543766.0,1979-11-10,2023-05-21,ESTANDAR,836.0,New Kevin,Mississippi,INACTIVO,OFICINA
403,Daniel,Stuart,CC,131581057.0,2001-01-19,2023-06-09,BASICO,696.0,East Robert,Ohio,INACTIVO,OFICINA
404,Jennifer,Mercer,CC,890179376.0,2011-03-20,2023-04-10,ELITE,605.0,South Cynthia,Idaho,INACTIVO,APP
405,John,Knapp,CE,923431639.0,2009-03-30,2023-09-22,,514.0,Port Kristi,,ACTIVO,APP
406,William,Johnson,CE,662892519.0,1987-02-16,2023-08-26,BASICO,,Port Angelaton,Wisconsin,ACTIVO,OFICINA
407,Desiree,Schultz,,,1999-11-12,2023-08-26,PREMIUM,520.0,Matthewmouth,Alaska,ACTIVO,APP
408,Michael,Soto,,303557245.0,,2023-02-18,,837.0,Jasonborough,Alabama,ACTIVO,APP
409,Jeffrey,Lucas,CE,264930526.0,2008-12-28,2023-06-14,ESTANDAR,678.0,South Jamesville,Tennessee,INACTIVO,OFICINA
410,Benjamin,Cross,CE,134139374.0,2003-02-07,2023-10-14,BASICO,591.0,Lake Jessica,Pennsylvania,INACTIVO,OFICINA
411,Bobby,Petersen,CC,607880350.0,2003-09-10,2023-02-28,PREMIUM,554.0,South Tylerstad,Vermont,INACTIVO,WEB
412,,Little,CE,101420654.0,2018-01-31,2023-07-02,PREMIUM,564.0,Gonzalezfort,Minnesota,,WEB
413,,Grant,CE,,2005-10-09,2023-05-27,BASICO,589.0,South Tammy,California,ACTIVO,APP
414,Anthony,Owen,CC,833307954.0,2004-08-17,2023-10-28,ESTANDAR,781.0,Port Christopherchester,Missouri,INACTIVO,OFICINA
415,Mark,Booth,CC,162232362.0,1993-05-03,2023-04-06,ESTANDAR,,New Jeffreystad,Nebraska,ACTIVO,APP
416,Bethany,Brewer,CC,108355425.0,1986-07-13,2023-02-12,ESTANDAR,505.0,Lake Kathleen,Arizona,INACTIVO,OFICINA
417,Dennis,Walsh,CC,558854326.0,1971-06-12,2023-12-20,PREMIUM,850.0,Port Lisahaven,Vermont,INACTIVO,APP
418,Jack,Smith,CE,786894807.0,1995-06-09,2023-09-14,BASICO,535.0,Brownview,Kansas,ACTIVO,APP
419,Kimberly,Lang,CE,571243225.0,1970-07-31,2023-08-01,PREMIUM,590.0,Kristiberg,Alabama,ACTIVO,OFICINA
420,Kelly,Braun,CE,452488527.0,1998-10-23,2023-07-08,ESTANDAR,781.0,Thompsonmouth,Iowa,ACTIVO,WEB
421,Paul,Rodriguez,CE,255286200.0,2011-05-21,2023-05-11,PREMIUM,691.0,South Stacyside,Washington,ACTIVO,WEB
422,Jessica,Howell,CE,305319534.0,1984-02-06,2023-12-13,ESTANDAR,603.0,Melissaland,Connecticut,INACTIVO,OFICINA
423,Arthur,Trujillo,CE,591199374.0,1995-04-04,2023-10-27,BASICO,526.0,Erichaven,Florida,ACTIVO,APP
